ticket_id,csat_score,response_date
TCK-0017471,5,2024-06-18
TCK-0017472,5,2024-11-21
TCK-0017474,5,2024-06-15
TCK-0017476,4,2024-08-10
TCK-0017477,4,2024-11-05
TCK-0017478,3,2024-11-22
TCK-0017480,4,2024-03-20
TCK-0017481,5,2024-07-04
TCK-0017483,2,2024-01-12
TCK-0017487,4,2024-12-20
TCK-0017488,5,2024-10-29
TCK-0017492,4,2024-02-07
TCK-0017493,4,2024-11-16
TCK-0017494,4,2024-09-03
TCK-0017497,5,2024-01-13
TCK-0017499,3,2024-07-21
TCK-0017500,4,2024-02-24
TCK-0017501,5,2024-06-11
TCK-0017503,3,2024-07-29
TCK-0017504,5,2024-02-20
TCK-0017505,4,2024-07-04
TCK-0017506,1,2024-08-31
TCK-0017507,1,2024-04-02
TCK-0017508,4,2024-10-22
TCK-0017510,3,2024-10-04
TCK-0017511,4,2024-12-17
TCK-0017512,3,2024-12-09
TCK-0017514,2,2024-12-21
TCK-0017516,4,2024-08-24
TCK-0017517,5,2024-09-17
TCK-0017518,4,2024-06-22
TCK-0017519,5,2024-09-28
TCK-0017521,4,2024-04-05
TCK-0017522,5,2024-05-17
TCK-0017524,4,2024-04-05
TCK-0017526,2,2024-06-08
TCK-0017527,3,2024-07-23
TCK-0017528,3,2024-12-13
TCK-0017529,4,2024-08-07
TCK-0017530,2,2024-08-26
TCK-0017532,1,2024-08-28
TCK-0017534,4,2024-11-14
TCK-0017536,4,2024-04-29
TCK-0017537,2,2024-12-07
TCK-0017538,3,2024-05-19
TCK-0017542,5,2024-04-10
TCK-0017543,1,2024-04-02
TCK-0017544,5,2024-01-12
TCK-0017547,5,2024-08-20
TCK-0017548,4,2024-05-22
TCK-0017549,2,2024-02-16
TCK-0017552,3,2024-03-22
TCK-0017553,3,2024-02-17
TCK-0017554,4,2024-11-24
TCK-0017555,3,2024-10-27
TCK-0017556,5,2024-09-26
TCK-0017560,5,2024-11-01
TCK-0017563,1,2024-10-04
TCK-0017565,5,2024-07-31
TCK-0017567,4,2024-11-29
TCK-0017569,4,2024-06-17
TCK-0017570,5,2024-08-01
TCK-0017571,1,2024-09-13
TCK-0017572,5,2024-02-13
TCK-0017573,5,2024-09-17
TCK-0017574,5,2024-07-14
TCK-0017575,4,2024-08-29
TCK-0017576,3,2024-06-11
TCK-0017578,2,2024-07-14
TCK-0017579,4,2024-06-16
TCK-0017581,2,2024-07-13
TCK-0017582,5,2024-12-16
TCK-0017583,1,2024-03-25
TCK-0017584,3,2024-02-12
TCK-0017585,5,2024-11-14
TCK-0017586,1,2024-12-29
TCK-0017589,2,2024-11-19
TCK-0017591,3,2024-12-06
TCK-0017593,4,2024-11-23
TCK-0017594,3,2024-03-11
TCK-0017595,4,2024-12-16
TCK-0017596,4,2024-09-25
TCK-0017597,2,2024-07-19
TCK-0017598,3,2024-11-28
TCK-0017601,5,2024-01-15
TCK-0017603,3,2024-12-14
TCK-0017604,5,2024-02-24
TCK-0017607,4,2024-02-19
TCK-0017608,3,2024-06-21
TCK-0017609,3,2024-07-02
TCK-0017611,4,2024-09-23
TCK-0017613,5,2024-10-14
TCK-0017614,4,2024-05-26
TCK-0017615,2,2024-02-18
TCK-0017616,3,2024-02-09
TCK-0017617,2,2024-04-27
TCK-0017619,4,2024-03-31
TCK-0017620,3,2024-10-16
TCK-0017621,5,2024-04-24
TCK-0017622,3,2024-07-04
TCK-0017623,4,2024-03-31
TCK-0017624,3,2024-01-20
TCK-0017625,5,2024-01-20
TCK-0017626,2,2024-08-21
TCK-0017628,1,2024-07-27
TCK-0017629,3,2024-03-07
TCK-0017630,5,2024-07-20
TCK-0017631,4,2024-11-03
TCK-0017632,4,2024-08-17
TCK-0017633,2,2024-03-28
TCK-0017635,5,2024-09-29
TCK-0017636,2,2024-11-23
TCK-0017639,5,2024-05-23
TCK-0017640,5,2024-10-10
TCK-0017641,4,2024-02-05
TCK-0017642,4,2024-07-18
TCK-0017643,5,2024-01-20
TCK-0017644,1,2024-08-27
TCK-0017647,4,2024-01-18
TCK-0017649,5,2024-03-07
TCK-0017652,4,2024-09-09
TCK-0017653,5,2024-05-12
TCK-0017654,4,2024-06-13
TCK-0017655,4,2024-12-23
TCK-0017656,4,2024-06-13
TCK-0017657,2,2024-08-22
TCK-0017658,3,2024-07-28
TCK-0017659,2,2024-04-27
TCK-0017660,5,2024-04-24
TCK-0017662,5,2024-09-09
TCK-0017664,5,2024-01-24
TCK-0017666,4,2024-01-23
TCK-0017668,4,2024-04-04
TCK-0017671,3,2024-02-24
TCK-0017672,4,2024-02-16
TCK-0017673,5,2024-06-14
TCK-0017674,5,2024-07-21
TCK-0017675,3,2024-09-02
TCK-0017676,4,2024-04-10
TCK-0017678,5,2024-11-08
TCK-0017681,3,2024-09-17
TCK-0017682,2,2024-03-31
TCK-0017683,4,2024-04-11
TCK-0017687,2,2024-05-14
TCK-0017688,5,2024-05-05
TCK-0017689,4,2024-03-17
TCK-0017691,5,2024-06-16
TCK-0017692,1,2024-12-02
TCK-0017693,5,2024-07-23
TCK-0017694,5,2024-08-30
TCK-0017696,3,2024-05-05
TCK-0017697,3,2024-11-02
TCK-0017698,5,2024-11-14
TCK-0017699,3,2024-05-22
TCK-0017700,2,2024-06-02
TCK-0017701,3,2024-10-23
TCK-0017702,2,2024-12-05
TCK-0017703,5,2024-01-18
TCK-0017704,4,2024-01-17
TCK-0017705,5,2024-11-08
TCK-0017706,3,2024-08-10
TCK-0017707,5,2024-06-07
TCK-0017708,5,2024-05-17
TCK-0017709,5,2024-12-22
TCK-0017710,4,2024-02-22
TCK-0017712,5,2024-03-17
TCK-0017713,1,2024-04-08
TCK-0017715,4,2024-06-30
TCK-0017716,5,2024-10-24
TCK-0017717,4,2024-05-24
TCK-0017718,4,2024-06-26
TCK-0017721,2,2024-04-30
TCK-0017724,3,2024-07-14
TCK-0017725,5,2024-11-12
TCK-0017726,4,2024-08-30
TCK-0017727,4,2024-08-15
TCK-0017728,3,2024-01-15
TCK-0017729,4,2024-04-28
TCK-0017730,4,2024-02-01
TCK-0017733,4,2024-10-24
TCK-0017736,4,2024-02-07
TCK-0017737,5,2024-04-29
TCK-0017743,4,2024-03-07
TCK-0017744,4,2024-12-28
TCK-0017745,4,2024-11-15
TCK-0017747,3,2024-04-13
TCK-0017748,5,2024-12-28
TCK-0017752,4,2024-07-11
TCK-0017753,5,2024-06-21
TCK-0017754,1,2024-05-30
TCK-0017755,4,2024-06-25
TCK-0017757,2,2024-02-03
TCK-0017758,5,2024-09-08
TCK-0017760,5,2024-08-18
TCK-0017761,4,2024-11-14
TCK-0017764,1,2024-04-12
TCK-0017765,5,2024-05-17
TCK-0017767,5,2024-12-31
TCK-0017768,4,2024-06-23
TCK-0017769,5,2024-06-07
TCK-0017770,2,2024-06-06
TCK-0017771,1,2024-12-14
TCK-0017772,4,2024-12-10
TCK-0017773,4,2024-07-19
TCK-0017774,5,2024-10-22
TCK-0017775,5,2024-11-26
TCK-0017776,4,2024-10-27
TCK-0017779,5,2024-08-28
TCK-0017782,4,2024-08-18
TCK-0017783,4,2024-03-17
TCK-0017784,3,2024-01-07
TCK-0017785,4,2024-03-19
TCK-0017786,3,2024-03-09
TCK-0017788,4,2024-07-18
TCK-0017789,3,2024-02-28
TCK-0017791,5,2024-02-19
TCK-0017792,4,2024-03-05
TCK-0017793,5,2024-02-22
TCK-0017794,4,2024-02-25
TCK-0017795,4,2024-03-13
TCK-0017799,5,2024-06-28
TCK-0017802,2,2024-10-09
TCK-0017804,4,2024-09-29
TCK-0017805,5,2024-04-07
TCK-0017806,4,2024-03-24
TCK-0017807,1,2024-07-10
TCK-0017808,4,2024-01-26
TCK-0017810,3,2024-11-14
TCK-0017811,5,2024-11-22
TCK-0017813,5,2024-11-17
TCK-0017817,4,2024-04-20
TCK-0017818,3,2024-03-22
TCK-0017822,4,2024-03-25
TCK-0017823,4,2024-04-10
TCK-0017824,4,2024-01-04
TCK-0017825,4,2024-06-29
TCK-0017826,4,2024-04-18
TCK-0017827,4,2024-05-14
TCK-0017829,5,2024-09-16
TCK-0017830,4,2024-07-07
TCK-0017833,5,2024-11-02
TCK-0017834,5,2024-10-16
TCK-0017837,1,2024-12-14
TCK-0017838,4,2024-04-07
TCK-0017839,4,2024-02-04
TCK-0017840,5,2024-03-14
TCK-0017841,4,2024-11-30
TCK-0017842,5,2024-06-16
TCK-0017844,1,2024-09-28
TCK-0017845,5,2024-08-06
TCK-0017847,5,2024-06-30
TCK-0017852,5,2024-11-17
TCK-0017853,3,2024-03-02
TCK-0017854,4,2024-06-11
TCK-0017855,3,2024-08-11
TCK-0017856,1,2024-05-01
TCK-0017857,3,2024-01-10
TCK-0017858,4,2024-09-19
TCK-0017859,3,2024-02-08
TCK-0017862,4,2024-06-19
TCK-0017863,4,2024-02-23
TCK-0017864,4,2024-03-08
TCK-0017865,5,2024-02-15
TCK-0017866,5,2024-01-24
TCK-0017869,4,2024-12-31
TCK-0017870,4,2024-06-19
TCK-0017872,5,2024-01-20
TCK-0017873,4,2024-01-28
TCK-0017874,4,2024-04-24
TCK-0017875,4,2024-09-24
TCK-0017877,3,2024-09-29
TCK-0017878,2,2024-03-21
TCK-0017880,4,2024-06-08
TCK-0017881,3,2024-06-28
TCK-0017882,3,2024-06-10
TCK-0017883,5,2024-09-17
TCK-0017885,5,2024-08-05
TCK-0017886,5,2024-08-11
TCK-0017887,1,2024-04-22
TCK-0017888,4,2024-02-27
TCK-0017889,3,2024-08-12
TCK-0017890,3,2024-06-03
TCK-0017891,5,2024-07-28
TCK-0017892,5,2024-01-13
TCK-0017893,5,2024-07-09
TCK-0017894,1,2024-07-24
TCK-0017895,4,2024-04-17
TCK-0017896,5,2024-10-10
TCK-0017897,2,2024-06-07
TCK-0017898,4,2024-09-19
TCK-0017899,2,2024-12-20
TCK-0017900,3,2024-10-05
TCK-0017901,4,2024-11-20
TCK-0017904,4,2024-08-05
TCK-0017905,5,2024-03-24
TCK-0017908,3,2024-12-30
TCK-0017911,4,2024-12-25
TCK-0017913,4,2024-07-29
TCK-0017915,3,2024-02-23
TCK-0017917,5,2024-01-23
TCK-0017919,3,2024-04-01
TCK-0017920,3,2024-06-17
TCK-0017922,5,2024-05-23
TCK-0017924,4,2024-05-18
TCK-0017926,5,2024-04-08
TCK-0017927,3,2024-02-12
TCK-0017928,4,2024-03-03
TCK-0017929,4,2024-05-21
TCK-0017930,3,2024-07-20
TCK-0017932,3,2024-01-31
TCK-0017935,2,2024-12-03
TCK-0017937,2,2024-10-19
TCK-0017941,4,2024-07-29
TCK-0017942,5,2024-12-30
TCK-0017943,3,2024-02-10
TCK-0017944,1,2024-07-11
TCK-0017945,4,2024-07-25
TCK-0017946,5,2024-11-11
TCK-0017947,4,2024-09-05
TCK-0017948,4,2024-10-26
TCK-0017950,3,2024-01-16
TCK-0017951,4,2024-07-22
TCK-0017956,1,2024-01-22
TCK-0017958,4,2024-11-12
TCK-0017961,5,2024-04-12
TCK-0017962,2,2024-02-20
TCK-0017963,3,2024-04-13
TCK-0017964,2,2024-01-26
TCK-0017965,4,2024-06-25
TCK-0017966,4,2024-06-12
TCK-0017968,3,2024-01-16
TCK-0017970,5,2024-11-21
TCK-0017972,4,2024-08-16
TCK-0017973,3,2024-05-05
TCK-0017974,4,2024-06-14
TCK-0017976,2,2024-12-07
TCK-0017977,3,2024-12-22
TCK-0017978,4,2024-11-20
TCK-0017979,1,2024-08-29
TCK-0017980,5,2024-08-01
TCK-0017981,4,2024-07-21
TCK-0017982,4,2024-08-31
TCK-0017983,5,2024-10-26
TCK-0017984,4,2024-11-21
TCK-0017985,4,2024-04-05
TCK-0017988,5,2024-03-17
TCK-0017989,3,2024-10-28
TCK-0017990,4,2024-03-07
TCK-0017991,5,2024-07-28
TCK-0017992,1,2024-02-18
TCK-0017993,5,2024-03-24
TCK-0017996,4,2024-06-08
TCK-0017999,4,2024-07-10
TCK-0018002,4,2024-12-08
TCK-0018004,4,2024-01-24
TCK-0018005,5,2024-04-04
TCK-0018007,4,2024-06-25
TCK-0018009,3,2024-09-30
TCK-0018010,5,2024-04-09
TCK-0018011,5,2024-02-24
TCK-0018014,4,2024-12-17
TCK-0018018,5,2024-11-16
TCK-0018020,5,2024-09-09
TCK-0018021,2,2024-12-24
TCK-0018026,5,2024-04-28
TCK-0018028,3,2024-10-24
TCK-0018030,4,2024-10-22
TCK-0018032,5,2024-08-17
TCK-0018034,4,2024-12-19
TCK-0018035,1,2024-06-28
TCK-0018037,5,2024-07-20
TCK-0018038,5,2024-06-20
TCK-0018040,4,2024-01-03
TCK-0018041,5,2024-01-16
TCK-0018042,3,2024-10-12
TCK-0018043,5,2024-07-09
TCK-0018047,3,2024-09-24
TCK-0018050,4,2024-10-28
TCK-0018051,5,2024-02-15
TCK-0018054,2,2024-10-10
TCK-0018056,2,2024-05-13
TCK-0018058,5,2024-12-31
TCK-0018061,5,2024-01-26
TCK-0018062,4,2024-05-07
TCK-0018063,2,2024-04-22
TCK-0018065,5,2024-02-27
TCK-0018070,3,2024-09-13
TCK-0018073,1,2024-11-04
TCK-0018075,3,2024-07-18
TCK-0018077,5,2024-07-27
TCK-0018078,3,2024-04-05
TCK-0018079,4,2024-12-23
TCK-0018081,4,2024-04-09
TCK-0018082,5,2024-08-22
TCK-0018084,4,2024-06-06
TCK-0018086,3,2024-07-27
TCK-0018087,4,2024-12-20
TCK-0018088,2,2024-10-21
TCK-0018091,5,2024-06-15
TCK-0018092,3,2024-01-12
TCK-0018093,3,2024-12-29
TCK-0018094,5,2024-12-29
TCK-0018096,1,2024-11-08
TCK-0018100,4,2024-12-19
TCK-0018102,4,2024-06-17
TCK-0018103,5,2024-08-08
TCK-0018104,3,2024-02-17
TCK-0018106,2,2024-11-16
TCK-0018110,3,2024-11-20
TCK-0018111,4,2024-02-02
TCK-0018114,4,2024-08-01
TCK-0018116,5,2024-11-30
TCK-0018117,4,2024-04-11
TCK-0018119,4,2024-05-10
TCK-0018120,5,2024-07-27
TCK-0018121,3,2024-02-04
TCK-0018123,5,2024-03-01
TCK-0018124,4,2024-03-02
TCK-0018127,4,2024-01-29
TCK-0018132,4,2024-11-17
TCK-0018133,3,2024-12-16
TCK-0018135,2,2024-03-19
TCK-0018136,4,2024-09-25
TCK-0018138,5,2024-11-17
TCK-0018139,2,2024-02-17
TCK-0018140,4,2024-07-19
TCK-0018141,3,2024-03-14
TCK-0018142,3,2024-08-15
TCK-0018145,4,2024-09-13
TCK-0018146,4,2024-07-10
TCK-0018147,4,2024-01-30
TCK-0018148,2,2024-08-09
TCK-0018149,4,2024-04-27
TCK-0018150,4,2024-08-09
TCK-0018152,4,2024-09-12
TCK-0018153,5,2024-12-29
TCK-0018154,4,2024-11-28
TCK-0018156,4,2024-12-03
TCK-0018157,3,2024-10-12
TCK-0018160,3,2024-07-02
TCK-0018161,5,2024-01-12
TCK-0018162,5,2024-07-21
TCK-0018163,5,2024-07-01
TCK-0018166,3,2024-02-24
TCK-0018169,5,2024-11-11
TCK-0018170,4,2024-01-21
TCK-0018171,5,2024-11-15
TCK-0018172,3,2024-07-26
TCK-0018177,1,2024-09-01
TCK-0018179,5,2024-02-29
TCK-0018180,4,2024-12-08
TCK-0018181,2,2024-08-18
TCK-0018183,3,2024-02-27
TCK-0018184,5,2024-07-28
TCK-0018186,4,2024-08-07
TCK-0018187,3,2024-02-15
TCK-0018188,5,2024-05-01
TCK-0018190,5,2024-07-03
TCK-0018194,4,2024-10-23
TCK-0018197,4,2024-04-09
TCK-0018200,3,2024-11-25
TCK-0018205,5,2024-08-10
TCK-0018206,5,2024-05-16
TCK-0018208,5,2024-03-13
TCK-0018209,5,2024-03-08
TCK-0018210,2,2024-01-27
TCK-0018213,4,2024-06-19
TCK-0018214,5,2024-06-17
TCK-0018215,3,2024-05-25
TCK-0018216,5,2024-12-17
TCK-0018217,4,2024-10-27
TCK-0018219,3,2024-01-12
TCK-0018220,3,2024-03-29
TCK-0018223,5,2024-02-13
TCK-0018224,5,2024-06-20
TCK-0018227,3,2024-06-07
TCK-0018230,4,2024-02-26
TCK-0018231,4,2024-10-18
TCK-0018232,3,2024-06-30
TCK-0018233,5,2024-06-08
TCK-0018237,4,2024-09-04
TCK-0018238,2,2024-11-27
TCK-0018239,5,2024-05-26
TCK-0018241,5,2024-06-14
TCK-0018242,5,2024-02-16
TCK-0018243,3,2024-02-10
TCK-0018244,2,2024-08-08
TCK-0018245,3,2024-12-17
TCK-0018247,5,2024-09-09
TCK-0018248,4,2024-07-18
TCK-0018253,4,2024-01-04
TCK-0018254,3,2024-12-06
TCK-0018255,3,2024-07-13
TCK-0018257,4,2024-11-26
TCK-0018261,2,2024-04-06
TCK-0018262,2,2024-08-28
TCK-0018268,4,2024-08-08
TCK-0018269,3,2024-01-19
TCK-0018270,5,2024-06-13
TCK-0018272,4,2024-06-16
TCK-0018273,5,2024-09-20
TCK-0018278,4,2024-12-22
TCK-0018280,1,2024-03-03
TCK-0018281,5,2024-11-09
TCK-0018282,4,2024-10-09
TCK-0018284,5,2024-12-04
TCK-0018285,4,2024-11-02
TCK-0018286,2,2024-05-21
TCK-0018287,3,2024-01-23
TCK-0018289,3,2024-08-13
TCK-0018291,4,2024-02-25
TCK-0018294,5,2024-12-25
TCK-0018295,5,2024-07-12
TCK-0018297,3,2024-11-26
TCK-0018298,4,2024-03-28
TCK-0018299,4,2024-08-23
TCK-0018300,2,2024-10-08
TCK-0018302,5,2024-05-22
TCK-0018304,5,2024-04-29
TCK-0018306,5,2024-04-28
TCK-0018307,2,2024-08-09
TCK-0018308,5,2024-10-05
TCK-0018311,3,2024-12-05
TCK-0018312,5,2024-11-29
TCK-0018313,5,2024-01-12
TCK-0018315,5,2024-07-13
TCK-0018316,4,2024-12-21
TCK-0018319,5,2024-11-25
TCK-0018320,5,2024-01-02
TCK-0018321,4,2024-07-05
TCK-0018324,5,2024-12-24
TCK-0018325,5,2024-08-23
TCK-0018326,5,2024-03-31
TCK-0018329,4,2024-02-03
TCK-0018330,2,2024-05-30
TCK-0018332,4,2024-04-26
TCK-0018333,3,2024-07-28
TCK-0018335,4,2024-01-29
TCK-0018339,4,2024-03-02
TCK-0018342,4,2024-04-04
TCK-0018344,4,2024-12-20
TCK-0018345,5,2024-10-12
TCK-0018347,5,2024-10-16
TCK-0018348,5,2024-12-18
TCK-0018349,4,2024-03-10
TCK-0018350,4,2024-06-25
TCK-0018351,4,2024-09-02
TCK-0018352,3,2024-07-07
TCK-0018354,5,2024-09-04
TCK-0018356,4,2024-11-18
TCK-0018357,4,2024-03-31
TCK-0018358,2,2024-06-26
TCK-0018359,4,2024-12-17
TCK-0018362,3,2024-11-25
TCK-0018365,4,2024-03-12
TCK-0018371,3,2024-06-20
TCK-0018372,2,2024-04-04
TCK-0018373,4,2024-10-07
TCK-0018375,5,2024-10-07
TCK-0018376,4,2024-04-29
TCK-0018377,4,2024-08-24
TCK-0018382,4,2024-07-23
TCK-0018384,1,2024-10-07
TCK-0018385,4,2024-12-04
TCK-0018386,4,2024-03-17
TCK-0018387,5,2024-08-22
TCK-0018388,5,2024-12-18
TCK-0018390,5,2024-09-12
TCK-0018392,5,2024-11-15
TCK-0018393,5,2024-02-12
TCK-0018394,5,2024-10-20
TCK-0018396,3,2024-02-18
TCK-0018398,3,2024-08-20
TCK-0018399,5,2024-09-25
TCK-0018400,4,2024-01-07
TCK-0018401,5,2024-02-16
TCK-0018402,5,2024-08-14
TCK-0018403,5,2024-08-02
TCK-0018405,5,2024-10-09
TCK-0018406,5,2024-04-08
TCK-0018407,5,2024-07-04
TCK-0018409,3,2024-11-11
TCK-0018411,4,2024-10-15
TCK-0018414,3,2024-08-30
TCK-0018415,4,2024-05-06
TCK-0018416,4,2024-07-17
TCK-0018419,3,2024-10-23
TCK-0018421,4,2024-08-19
TCK-0018422,4,2024-05-10
TCK-0018423,5,2024-02-28
TCK-0018426,5,2024-11-16
TCK-0018431,5,2024-11-05
TCK-0018433,5,2024-12-21
TCK-0018434,4,2024-06-27
TCK-0018436,2,2024-11-08
TCK-0018438,4,2024-08-22
TCK-0018440,5,2024-12-27
TCK-0018441,4,2024-03-21
TCK-0018444,5,2024-04-12
TCK-0018445,3,2024-08-16
TCK-0018447,2,2024-09-10
TCK-0018448,4,2024-01-26
TCK-0018450,4,2024-05-05
TCK-0018452,5,2024-10-13
TCK-0018455,4,2024-03-08
TCK-0018456,2,2024-01-20
TCK-0018457,4,2024-10-11
TCK-0018458,4,2024-08-14
TCK-0018459,4,2024-11-07
TCK-0018460,2,2024-10-25
TCK-0018461,3,2024-04-11
TCK-0018462,3,2024-06-11
TCK-0018464,4,2024-07-03
TCK-0018467,4,2024-09-22
TCK-0018469,1,2024-04-27
TCK-0018473,4,2024-11-14
TCK-0018474,5,2024-07-31
TCK-0018476,1,2024-02-20
TCK-0018480,5,2024-11-03
TCK-0018484,4,2024-03-11
TCK-0018486,2,2024-06-28
TCK-0018487,4,2024-12-23
TCK-0018488,3,2025-01-01
TCK-0018489,5,2024-12-25
TCK-0018490,3,2024-02-08
TCK-0018497,3,2024-03-29
TCK-0018499,4,2024-01-06
TCK-0018500,4,2024-02-24
TCK-0018502,4,2024-01-27
TCK-0018503,4,2024-04-19
TCK-0018504,2,2024-05-08
TCK-0018506,5,2024-03-01
TCK-0018507,3,2024-01-18
TCK-0018508,5,2024-02-18
TCK-0018510,4,2024-06-18
TCK-0018511,1,2024-09-30
TCK-0018512,5,2024-12-08
TCK-0018513,5,2024-12-03
TCK-0018514,4,2024-09-22
TCK-0018515,5,2024-08-19
TCK-0018516,3,2024-08-22
TCK-0018517,4,2024-10-18
TCK-0018518,4,2024-01-23
TCK-0018519,4,2024-09-16
TCK-0018520,4,2024-08-18
TCK-0018521,5,2024-06-13
TCK-0018522,2,2024-03-25
TCK-0018523,4,2024-08-21
TCK-0018528,3,2024-04-09
TCK-0018529,5,2024-07-30
TCK-0018531,2,2024-01-25
TCK-0018532,5,2024-12-29
TCK-0018534,4,2024-06-01
TCK-0018535,4,2024-09-26
TCK-0018537,3,2024-02-20
TCK-0018539,3,2024-01-17
TCK-0018541,5,2025-01-02
TCK-0018542,2,2024-02-10
TCK-0018543,5,2024-07-05
TCK-0018545,4,2024-04-29
TCK-0018546,1,2024-09-18
TCK-0018547,3,2024-08-11
TCK-0018548,5,2024-03-31
TCK-0018549,5,2024-11-03
TCK-0018551,5,2024-06-24
TCK-0018557,4,2024-08-29
TCK-0018560,4,2024-04-22
TCK-0018561,3,2024-09-09
TCK-0018562,5,2024-11-09
TCK-0018565,4,2024-07-15
TCK-0018566,3,2024-02-26
TCK-0018567,4,2024-04-23
TCK-0018570,5,2024-10-26
TCK-0018571,4,2024-08-06
TCK-0018572,4,2024-11-04
TCK-0018573,3,2024-03-11
TCK-0018575,4,2024-06-02
TCK-0018577,5,2024-05-14
TCK-0018579,2,2024-07-02
TCK-0018582,5,2024-01-27
TCK-0018584,4,2024-11-17
TCK-0018585,5,2024-06-03
TCK-0018587,3,2024-11-10
TCK-0018588,5,2024-02-19
TCK-0018589,4,2024-01-23
TCK-0018590,4,2024-07-21
TCK-0018591,4,2024-08-10
TCK-0018594,3,2024-09-07
TCK-0018597,4,2024-05-10
TCK-0018600,5,2024-08-18
TCK-0018609,5,2024-04-01
TCK-0018611,5,2024-09-13
TCK-0018612,4,2024-10-21
TCK-0018613,4,2024-03-17
TCK-0018614,5,2024-07-20
TCK-0018615,4,2024-04-09
TCK-0018616,2,2024-05-04
TCK-0018618,4,2024-10-05
TCK-0018620,5,2024-06-20
TCK-0018622,5,2024-05-05
TCK-0018625,1,2024-02-10
TCK-0018628,4,2024-01-02
TCK-0018629,4,2024-02-23
TCK-0018630,4,2024-06-02
TCK-0018632,4,2024-12-11
TCK-0018633,5,2024-11-09
TCK-0018640,1,2024-09-27
TCK-0018641,3,2024-05-04
TCK-0018642,5,2024-10-07
TCK-0018645,4,2024-02-02
TCK-0018646,5,2024-03-02
TCK-0018647,4,2024-03-11
TCK-0018648,2,2024-04-21
TCK-0018649,4,2024-12-24
TCK-0018650,5,2024-01-20
TCK-0018652,4,2024-01-31
TCK-0018654,1,2024-09-13
TCK-0018656,3,2024-08-30
TCK-0018659,4,2024-06-12
TCK-0018662,4,2024-09-25
TCK-0018663,4,2024-08-25
TCK-0018664,5,2024-01-10
TCK-0018665,3,2024-04-28
TCK-0018666,5,2024-10-13
TCK-0018668,4,2024-07-15
TCK-0018672,4,2024-02-15
TCK-0018673,4,2024-08-03
TCK-0018674,2,2024-09-01
TCK-0018675,4,2024-02-18
TCK-0018676,4,2024-02-03
TCK-0018681,5,2024-12-11
TCK-0018685,4,2024-04-12
TCK-0018687,4,2024-07-20
TCK-0018689,5,2024-10-08
TCK-0018690,3,2024-03-27
TCK-0018691,3,2024-08-31
TCK-0018692,1,2024-08-09
TCK-0018693,4,2024-04-01
TCK-0018696,5,2024-10-17
TCK-0018697,4,2024-07-10
TCK-0018699,3,2024-09-18
TCK-0018700,2,2024-12-21
TCK-0018701,3,2024-08-16
TCK-0018702,1,2024-11-26
TCK-0018703,4,2024-03-23
TCK-0018704,1,2024-01-05
TCK-0018706,1,2024-01-24
TCK-0018707,5,2024-09-27
TCK-0018708,5,2024-09-04
TCK-0018712,4,2024-08-14
TCK-0018714,4,2024-05-10
TCK-0018715,4,2024-05-08
TCK-0018716,3,2024-12-05
TCK-0018718,4,2024-11-05
TCK-0018719,2,2024-04-22
TCK-0018722,1,2024-10-24
TCK-0018723,3,2024-02-20
TCK-0018724,4,2024-02-26
TCK-0018725,4,2024-10-25
TCK-0018727,4,2024-05-07
TCK-0018728,4,2024-01-23
TCK-0018730,5,2024-10-31
TCK-0018732,4,2024-10-03
TCK-0018734,4,2024-01-04
TCK-0018735,5,2024-08-15
TCK-0018736,4,2024-06-03
TCK-0018738,5,2024-12-23
TCK-0018739,3,2024-03-24
TCK-0018746,4,2024-05-15
TCK-0018749,2,2024-03-11
TCK-0018752,5,2024-10-20
TCK-0018753,4,2024-08-08
TCK-0018754,2,2024-06-07
TCK-0018755,3,2024-12-19
TCK-0018758,3,2024-11-14
TCK-0018759,4,2024-03-03
TCK-0018760,3,2024-02-10
TCK-0018762,3,2024-01-05
TCK-0018763,5,2024-11-05
TCK-0018764,3,2024-12-31
TCK-0018765,4,2024-04-11
TCK-0018766,3,2024-01-15
TCK-0018767,4,2024-10-06
TCK-0018768,3,2024-01-07
TCK-0018770,4,2024-09-20
TCK-0018771,4,2024-05-08
TCK-0018772,5,2024-11-08
TCK-0018773,4,2024-06-10
TCK-0018775,4,2024-07-15
TCK-0018776,5,2024-01-06
TCK-0018778,4,2024-03-11
TCK-0018779,4,2024-07-10
TCK-0018782,5,2024-09-03
TCK-0018783,4,2024-03-26
TCK-0018784,3,2024-10-25
TCK-0018787,3,2024-05-16
TCK-0018788,1,2024-02-20
TCK-0018789,5,2024-08-13
TCK-0018791,4,2024-06-04
TCK-0018792,3,2024-12-06
TCK-0018795,4,2024-12-07
TCK-0018796,5,2024-05-07
TCK-0018798,5,2024-06-27
TCK-0018799,4,2024-03-05
TCK-0018800,1,2024-03-11
TCK-0018805,5,2024-03-21
TCK-0018806,3,2024-08-12
TCK-0018808,2,2024-03-13
TCK-0018809,5,2024-06-23
TCK-0018810,5,2024-06-26
TCK-0018813,4,2024-06-19
TCK-0018817,1,2024-07-13
TCK-0018821,4,2024-06-26
TCK-0018824,5,2024-11-29
TCK-0018825,5,2024-09-25
TCK-0018826,5,2024-09-07
TCK-0018827,4,2024-06-27
TCK-0018828,4,2024-05-22
TCK-0018829,4,2024-07-06
TCK-0018830,2,2024-02-29
TCK-0018831,4,2024-01-20
TCK-0018832,5,2024-12-30
